"OTUvec1"	"OTUvec2"	"tau"	"p_value"
"2362"	"Otu00016"	"Otu00070"	-0.0257342506327489	0.837332513786894
"2363"	"Otu00017"	"Otu00070"	-0.0555555555555556	0.674919812487569
"2364"	"Otu00018"	"Otu00070"	0.19035122296807	0.14527703862401
"2365"	"Otu00019"	"Otu00070"	0.168840122128362	0.194411170387792
"2366"	"Otu00020"	"Otu00070"	-0.0163136261410799	0.895316132789843
"2367"	"Otu00021"	"Otu00070"	-0.185364692233355	0.12297297675821
"2368"	"Otu00022"	"Otu00070"	0.0126197458451182	0.917782365210684
"2369"	"Otu00023"	"Otu00070"	-0.0557278212575353	0.674884802229073
"2370"	"Otu00024"	"Otu00070"	-0.0781735959970572	0.514177076789906
"2371"	"Otu00025"	"Otu00070"	-0.0216574040912105	0.857445466072917
"2372"	"Otu00026"	"Otu00070"	-0.0431937360666544	0.729819352494217
"2373"	"Otu00027"	"Otu00070"	-0.0560342623446158	0.642834561713818
"2374"	"Otu00028"	"Otu00070"	-0.142741271193632	0.254209231422737
"2375"	"Otu00029"	"Otu00070"	0.112387906033553	0.386136416997588
"2376"	"Otu00030"	"Otu00070"	-0.111605657445753	0.338423360922192
"2377"	"Otu00031"	"Otu00070"	-0.076751955847051	0.527308284436895
"2378"	"Otu00032"	"Otu00070"	-0.0556223424627273	0.63564692365572
"2379"	"Otu00033"	"Otu00070"	0.0471027849120185	0.71217476501732
"2380"	"Otu00034"	"Otu00070"	-0.172557169032432	0.158946755807465
"2381"	"Otu00035"	"Otu00070"	-0.156873601778337	0.202875741084553
"2382"	"Otu00036"	"Otu00070"	-0.0525537522044891	0.671029500495106
"2383"	"Otu00037"	"Otu00070"	-0.070743621275915	0.563196424608052
"2384"	"Otu00038"	"Otu00070"	-0.0451523640985731	0.734342429024387
"2385"	"Otu00039"	"Otu00070"	0.168922538852305	0.198203238686913
"2386"	"Otu00040"	"Otu00070"	-0.153066610765563	0.218838870077213
"2387"	"Otu00041"	"Otu00070"	-0.132406785333094	0.293672904644325
"2388"	"Otu00042"	"Otu00070"	0.0516390632268597	0.684162731409124
"2389"	"Otu00043"	"Otu00070"	-0.0644490992697109	0.625039308003184
"2390"	"Otu00044"	"Otu00070"	-0.0723953737938449	0.581333805902847
"2391"	"Otu00045"	"Otu00070"	0.0339517023966083	0.782637096240314
"2392"	"Otu00046"	"Otu00070"	-0.110654800718634	0.386967234892232
"2393"	"Otu00047"	"Otu00070"	-0.0120772946859903	0.920484176948608
"2394"	"Otu00048"	"Otu00070"	-0.0317820863081864	0.812029495875175
"2395"	"Otu00049"	"Otu00070"	-0.0451523640985731	0.734342429024387
"2396"	"Otu00050"	"Otu00070"	-0.0555555555555556	0.674919812487569
"2397"	"Otu00051"	"Otu00070"	-0.0603010409795844	0.617703034938464
"2398"	"Otu00052"	"Otu00070"	0.0284915895447125	0.812465631063467
"2399"	"Otu00053"	"Otu00070"	-0.0522533583859454	0.66836267935078
"2400"	"Otu00054"	"Otu00070"	-0.161960684683962	0.187473123133858
"2401"	"Otu00055"	"Otu00070"	-0.085396816252546	0.47666217922531
"2402"	"Otu00056"	"Otu00070"	-0.126729270871833	0.315166651669841
"2403"	"Otu00057"	"Otu00070"	0.0626360767994492	0.601634242577019
"2404"	"Otu00058"	"Otu00070"	-0.0644490992697109	0.625039308003184
"2405"	"Otu00059"	"Otu00070"	0.0906183139995266	0.47903249261087
"2406"	"Otu00060"	"Otu00070"	-0.152888107368668	0.218795000993586
"2407"	"Otu00061"	"Otu00070"	-0.0657929898014377	0.583078883367315
"2408"	"Otu00062"	"Otu00070"	0.177550891751593	0.154388447456535
"2409"	"Otu00063"	"Otu00070"	-0.152888107368668	0.218861420945767
"2410"	"Otu00064"	"Otu00070"	-0.024528376982686	0.840132273392749
"2411"	"Otu00065"	"Otu00070"	-0.0317820863081864	0.812029495875175
"2412"	"Otu00066"	"Otu00070"	-0.060994843762647	0.614185949567791
"2413"	"Otu00067"	"Otu00070"	0.163790587205084	0.210133991292179
"2414"	"Otu00068"	"Otu00070"	-0.0317820863081864	0.812029495875175
"2415"	"Otu00069"	"Otu00070"	-0.157573153082355	0.20260094946579
"2416"	"Otu00001"	"Otu00071"	-0.155717761557178	0.220019225746306
"2417"	"Otu00002"	"Otu00071"	0.0353304198898996	0.779825745408018
"2418"	"Otu00003"	"Otu00071"	0.194958487200325	0.0924209004428622
"2419"	"Otu00004"	"Otu00071"	-0.049617949314584	0.675710687784726
"2420"	"Otu00005"	"Otu00071"	0.318997945684499	0.00909727616084632
"2421"	"Otu00006"	"Otu00071"	-0.0481630904937453	0.68745234069645
"2422"	"Otu00007"	"Otu00071"	0.0928872568483127	0.431614551903586
"2423"	"Otu00008"	"Otu00071"	-0.164076091547784	0.175487771998462
"2424"	"Otu00009"	"Otu00071"	0.218919879942165	0.0681326653864074
"2425"	"Otu00010"	"Otu00071"	0.0876688985775055	0.497106407887694
"2426"	"Otu00011"	"Otu00071"	-0.0755937382866683	0.561689640004446
"2427"	"Otu00012"	"Otu00071"	0.233179832098902	0.0466179850425439
"2428"	"Otu00013"	"Otu00071"	0.233671418822659	0.0532363770390905
"2429"	"Otu00014"	"Otu00071"	0.261997386793125	0.0359407194741908
"2430"	"Otu00015"	"Otu00071"	0.297975008573438	0.0117085183556203
"2431"	"Otu00016"	"Otu00071"	-0.0215420415538887	0.860663197576872
"2432"	"Otu00017"	"Otu00071"	-0.0930106808553541	0.473236109915306
"2433"	"Otu00018"	"Otu00071"	0.586416616011247	4.58533189040544e-06
"2434"	"Otu00019"	"Otu00071"	0.568788854916274	8.00300690784184e-06
"2435"	"Otu00020"	"Otu00071"	0.16216587009804	0.18159159012851
"2436"	"Otu00021"	"Otu00071"	-0.0507280216032428	0.666409130295526
"2437"	"Otu00022"	"Otu00071"	0.505484547158296	2.41237510358872e-05
"2438"	"Otu00023"	"Otu00071"	-0.093299086759479	0.473183370640632
"2439"	"Otu00024"	"Otu00071"	0.248370045933234	0.0342879335297959
"2440"	"Otu00025"	"Otu00071"	0.267407604236021	0.0235092040193254
"2441"	"Otu00026"	"Otu00071"	-0.0508462160656134	0.677973789802786
"2442"	"Otu00027"	"Otu00071"	0.31661593218294	0.00744942612504196
"2443"	"Otu00028"	"Otu00071"	-0.0070287156105239	0.954272677589581
"2444"	"Otu00029"	"Otu00071"	-0.155717761557178	0.220019225746306
"2445"	"Otu00030"	"Otu00071"	0.314621293853596	0.00585425803612272
"2446"	"Otu00031"	"Otu00071"	0.167875805408359	0.157940328314487
"2447"	"Otu00032"	"Otu00071"	0.22628766279679	0.0490199252158654
"2448"	"Otu00033"	"Otu00071"	0.228691441351177	0.0673181200154449
"2449"	"Otu00034"	"Otu00071"	0.172708295439099	0.149898987736765
"2450"	"Otu00035"	"Otu00071"	0.141167155930717	0.241868884930314
"2451"	"Otu00036"	"Otu00071"	-0.138576508769122	0.252688369749317
"2452"	"Otu00037"	"Otu00071"	0.0666216128580925	0.578202724462824
"2453"	"Otu00038"	"Otu00071"	-0.0755937382866683	0.561689640004446
"2454"	"Otu00039"	"Otu00071"	-0.121203774132181	0.345682495048371
"2455"	"Otu00040"	"Otu00071"	0.409683506814112	0.000775776243330029
"2456"	"Otu00041"	"Otu00071"	0.365762784034884	0.0030489120633912
"2457"	"Otu00042"	"Otu00071"	0.207870340822196	0.0944253060387699
"2458"	"Otu00043"	"Otu00071"	-0.107900182864622	0.403293643378118
"2459"	"Otu00044"	"Otu00071"	-0.121203774132181	0.345682495048371
"2460"	"Otu00045"	"Otu00071"	0.327932753134177	0.00649871712510808
"2461"	"Otu00046"	"Otu00071"	-0.0947339030380734	0.449352894397225
"2462"	"Otu00047"	"Otu00071"	0.47314128956854	6.49913014096892e-05
"2463"	"Otu00048"	"Otu00071"	-0.0532093227575048	0.684241841659482
"2464"	"Otu00049"	"Otu00071"	-0.0755937382866683	0.561689640004446
"2465"	"Otu00050"	"Otu00071"	0.120138796104832	0.354230934231156
"2466"	"Otu00051"	"Otu00071"	0.290751943105035	0.0139816966412327
"2467"	"Otu00052"	"Otu00071"	0.171423307323886	0.144903347394568
"2468"	"Otu00053"	"Otu00071"	0.190586151557866	0.11053790165188
"2469"	"Otu00054"	"Otu00071"	0.137190669869104	0.254163723077265
"2470"	"Otu00055"	"Otu00071"	0.271048596768798	0.0210608927618854
"2471"	"Otu00056"	"Otu00071"	0.0492535558880977	0.69010308820056
"2472"	"Otu00057"	"Otu00071"	-0.0174774724476751	0.881738278578975
"2473"	"Otu00058"	"Otu00071"	-0.107900182864622	0.403293643378118
"2474"	"Otu00059"	"Otu00071"	-0.185426363827325	0.139027455692296
"2475"	"Otu00060"	"Otu00071"	0.173449347274867	0.154192129702462
"2476"	"Otu00061"	"Otu00071"	0.241936857502635	0.0392726005942763
"2477"	"Otu00062"	"Otu00071"	0.336074855807832	0.00589986473674919
"2478"	"Otu00063"	"Otu00071"	0.112826274440933	0.354066851969661
"2479"	"Otu00064"	"Otu00071"	0.292589683820721	0.013990236724569
"2480"	"Otu00065"	"Otu00071"	-0.0532093227575048	0.684241841659482
"2481"	"Otu00066"	"Otu00071"	0.238954002408893	0.0437044011131091
"2482"	"Otu00067"	"Otu00071"	-0.00277922566829975	0.98267131965024
"2483"	"Otu00068"	"Otu00071"	-0.0532093227575048	0.684241841659482
"2484"	"Otu00069"	"Otu00071"	-0.00494639536029124	0.967415033546337
"2485"	"Otu00070"	"Otu00071"	0.104637015962273	0.419737579222164
"2486"	"Otu00001"	"Otu00072"	-0.0346487783471906	0.784391671637682
"2487"	"Otu00002"	"Otu00072"	0.144649320077788	0.251201650622686
"2488"	"Otu00003"	"Otu00072"	0.112958734917736	0.328341433994244
"2489"	"Otu00004"	"Otu00072"	-0.107460827998497	0.363725185375776
"2490"	"Otu00005"	"Otu00072"	0.384385474468607	0.00162692136910803
"2491"	"Otu00006"	"Otu00072"	-0.187472121031739	0.116423033202641
"2492"	"Otu00007"	"Otu00072"	0.288734696779967	0.0142547058715194
"2493"	"Otu00008"	"Otu00072"	-0.271802737496514	0.0244496970237347
"2494"	"Otu00009"	"Otu00072"	0.0550157810950388	0.645818882725645
"2495"	"Otu00010"	"Otu00072"	0.278503042907975	0.0305647088726204
"2496"	"Otu00011"	"Otu00072"	-0.0807377857828318	0.534329409906821
"2497"	"Otu00012"	"Otu00072"	0.200224937527749	0.0867351260047529
"2498"	"Otu00013"	"Otu00072"	-0.00154057055551362	0.989806140944993
"2499"	"Otu00014"	"Otu00072"	0.48998761127342	8.39161090666618e-05
"2500"	"Otu00015"	"Otu00072"	0.0435216121056513	0.712039486790939
"2501"	"Otu00016"	"Otu00072"	-0.0681716952957951	0.577599467835993
"2502"	"Otu00017"	"Otu00072"	-0.0993399267798783	0.442493504468939
"2503"	"Otu00018"	"Otu00072"	0.60422373913016	2.19976038007275e-06
"2504"	"Otu00019"	"Otu00072"	0.721629397858936	1.35166233761197e-08
"2505"	"Otu00020"	"Otu00072"	-0.0453766439383371	0.707847088855323
"2506"	"Otu00021"	"Otu00072"	-0.199722323732238	0.0888446520736215
"2507"	"Otu00022"	"Otu00072"	0.294857216560805	0.0135298058297351
"2508"	"Otu00023"	"Otu00072"	-0.0996479582998626	0.442438843180624
"2509"	"Otu00024"	"Otu00072"	0.0550662932356782	0.638013553754846
"2510"	"Otu00025"	"Otu00072"	0.134823882697553	0.252245178650354
"2511"	"Otu00026"	"Otu00072"	0.0337905428034104	0.782049659341752
"2512"	"Otu00027"	"Otu00072"	0.166993185554359	0.157063442613501
"2513"	"Otu00028"	"Otu00072"	-0.255238333719159	0.0368336879251988
"2514"	"Otu00029"	"Otu00072"	-0.0438884525731081	0.728921452198667
"2515"	"Otu00030"	"Otu00072"	0.130434092222133	0.252048291612
"2516"	"Otu00031"	"Otu00072"	0.0531257830192463	0.654164294332855
"2517"	"Otu00032"	"Otu00072"	0.0808936044196635	0.480528329787282
"2518"	"Otu00033"	"Otu00072"	0.116043842666349	0.351995939245636
"2519"	"Otu00034"	"Otu00072"	0.107322677449199	0.36970048654499
"2520"	"Otu00035"	"Otu00072"	-0.0763606793603434	0.525645115516602
"2521"	"Otu00036"	"Otu00072"	-0.225533630707278	0.0619933434808338
"2522"	"Otu00037"	"Otu00072"	-0.0391541400214315	0.743211457397539
"2523"	"Otu00038"	"Otu00072"	0.13904840884821	0.284525973720587
"2524"	"Otu00039"	"Otu00072"	0.0143835022637649	0.910670012860556
"2525"	"Otu00040"	"Otu00072"	0.0400148050155137	0.742048715962164
"2526"	"Otu00041"	"Otu00072"	0.0929498478783836	0.450349007636428
"2527"	"Otu00042"	"Otu00072"	0.447199668601632	0.000309409285005779
"2528"	"Otu00043"	"Otu00072"	-0.115242638444679	0.370836303335111
"2529"	"Otu00044"	"Otu00072"	0.00287670045275299	0.98209801601169
"2530"	"Otu00045"	"Otu00072"	0.334681532528412	0.00535997714036984
"2531"	"Otu00046"	"Otu00072"	-0.0819436421546318	0.511806625063606
"2532"	"Otu00047"	"Otu00072"	0.198679853559757	0.0926916809855496
"2533"	"Otu00048"	"Otu00072"	-0.0568301422818062	0.663222988138291
"2534"	"Otu00049"	"Otu00072"	-0.0807377857828318	0.534329409906821
"2535"	"Otu00050"	"Otu00072"	0.27962349760262	0.0306376182387349
"2536"	"Otu00051"	"Otu00072"	0.0186897391064665	0.874152887031898
"2537"	"Otu00052"	"Otu00072"	0.206615726602629	0.0781535035578604
"2538"	"Otu00053"	"Otu00072"	0.180938018605609	0.128801808015485
"2539"	"Otu00054"	"Otu00072"	-0.00919380717584212	0.938933149915689
"2540"	"Otu00055"	"Otu00072"	0.156941299264609	0.180534101283777
"2541"	"Otu00056"	"Otu00072"	-0.226606976806954	0.0659016403717456
"2542"	"Otu00057"	"Otu00072"	-0.0954080370065539	0.415553192961197
"2543"	"Otu00058"	"Otu00072"	-0.115242638444679	0.370836303335111
"2544"	"Otu00059"	"Otu00072"	0.0980219593786267	0.433003599794463
"2545"	"Otu00060"	"Otu00072"	0.0959235372095852	0.429520302248686
"2546"	"Otu00061"	"Otu00072"	0.226888085978499	0.0526227581159158
"2547"	"Otu00062"	"Otu00072"	0.311164015477805	0.0105974239459772
"2548"	"Otu00063"	"Otu00072"	-0.19344580003933	0.111168437307182
"2549"	"Otu00064"	"Otu00072"	0.201754385964912	0.0893428782643517
"2550"	"Otu00065"	"Otu00072"	-0.0568301422818062	0.663222988138291
"2551"	"Otu00066"	"Otu00072"	0.101794951663969	0.389022836845005
"2552"	"Otu00067"	"Otu00072"	-0.0131926580596105	0.917672733952614
"2553"	"Otu00068"	"Otu00072"	-0.0568301422818062	0.663222988138291
"2554"	"Otu00069"	"Otu00072"	-0.147141071602952	0.223118664055506
"2555"	"Otu00070"	"Otu00072"	0.106698439874684	0.409441162058016
"2556"	"Otu00071"	"Otu00072"	0.503562245312504	6.99879149819171e-05
"2557"	"Otu00001"	"Otu00073"	-0.093299086759479	0.473183370640632
"2558"	"Otu00002"	"Otu00073"	-0.105842001503027	0.413657136621933
"2559"	"Otu00003"	"Otu00073"	0.103067970519069	0.385089007900631
"2560"	"Otu00004"	"Otu00073"	0.0371610575411863	0.759706350130641
"2561"	"Otu00005"	"Otu00073"	-0.142821847700864	0.254271667330576
"2562"	"Otu00006"	"Otu00073"	0.094907992856854	0.438957260055621
"2563"	"Otu00007"	"Otu00073"	0.0885674508426532	0.464124766647128
"2564"	"Otu00008"	"Otu00073"	0.200626576680305	0.105836417088511
"2565"	"Otu00009"	"Otu00073"	0.213467792114554	0.0824848400581271
"2566"	"Otu00010"	"Otu00073"	-0.0646489419176087	0.624999421382149
"2567"	"Otu00011"	"Otu00073"	-0.0452923717651278	0.734313486301223
"2568"	"Otu00012"	"Otu00073"	0.0854283083451936	0.4766548520216
"2569"	"Otu00013"	"Otu00073"	0.132227337288114	0.285600414655991
"2570"	"Otu00014"	"Otu00073"	-0.122748981870116	0.337395781311468
"2571"	"Otu00015"	"Otu00073"	0.219733215937835	0.0695540504436836
"2572"	"Otu00016"	"Otu00073"	0.00286822743891689	0.981798029978235
"2573"	"Otu00017"	"Otu00073"	-0.0557278212575353	0.674884802229073
"2574"	"Otu00018"	"Otu00073"	-0.0799289835634555	0.542037373559109
"2575"	"Otu00019"	"Otu00073"	-0.086747239794936	0.506227407703939
"2576"	"Otu00020"	"Otu00073"	0.196370533796909	0.114296710291382
"2577"	"Otu00021"	"Otu00073"	-0.0190707146515171	0.874284797104838
"2578"	"Otu00022"	"Otu00073"	0.210137357102754	0.0865641096443321
"2579"	"Otu00023"	"Otu00073"	-0.0559006211180124	0.674849996890098
"2580"	"Otu00024"	"Otu00073"	0.209109320869573	0.0818878279648019
"2581"	"Otu00025"	"Otu00073"	0.161727272509024	0.181089802449531
"2582"	"Otu00026"	"Otu00073"	-0.0406196910500795	0.746072820586841
"2583"	"Otu00027"	"Otu00073"	-0.0024438266266215	0.983911472919064
"2584"	"Otu00028"	"Otu00073"	0.171259151603392	0.172591133637879
"2585"	"Otu00029"	"Otu00073"	-0.093299086759479	0.473183370640632
"2586"	"Otu00030"	"Otu00073"	0.147073831296799	0.208465779137826
"2587"	"Otu00031"	"Otu00073"	0.126660880513826	0.298302169796773
"2588"	"Otu00032"	"Otu00073"	0.212020297974279	0.0717535711613284
"2589"	"Otu00033"	"Otu00073"	0.176395670862371	0.168347279084057
"2590"	"Otu00034"	"Otu00073"	0.0878004071841125	0.4748474559995
"2591"	"Otu00035"	"Otu00073"	0.0314720065437442	0.798944108425279
"2592"	"Otu00036"	"Otu00073"	-0.158150129900287	0.202531135628353
"2593"	"Otu00037"	"Otu00073"	0.101375688383356	0.408822199790633
"2594"	"Otu00038"	"Otu00073"	-0.0452923717651278	0.734313486301223
"2595"	"Otu00039"	"Otu00073"	-0.0726198561118052	0.581289853887158
"2596"	"Otu00040"	"Otu00073"	0.150847531141087	0.226968234628743
"2597"	"Otu00041"	"Otu00073"	0.041320953331434	0.743865715790858
"2598"	"Otu00042"	"Otu00073"	0.0121880434676315	0.92373736432369
"2599"	"Otu00043"	"Otu00073"	-0.0646489419176087	0.624999421382149
"2600"	"Otu00044"	"Otu00073"	-0.0726198561118052	0.581289853887158
"2601"	"Otu00045"	"Otu00073"	0.144087219886288	0.243066472120851
"2602"	"Otu00046"	"Otu00073"	0.107634343954668	0.401459717584257
"2603"	"Otu00047"	"Otu00073"	0.188990002525554	0.11936006606285
"2604"	"Otu00048"	"Otu00073"	-0.0318806356495351	0.812008795225788
"2605"	"Otu00049"	"Otu00073"	-0.0452923717651278	0.734313486301223
"2606"	"Otu00050"	"Otu00073"	-0.0557278212575353	0.674884802229073
"2607"	"Otu00051"	"Otu00073"	0.300020586145808	0.0132894271382702
"2608"	"Otu00052"	"Otu00073"	0.114319743083338	0.342560826185787
"2609"	"Otu00053"	"Otu00073"	0.152254212677582	0.213294755385426
"2610"	"Otu00054"	"Otu00073"	0.0850996088185494	0.489866994732225
"2611"	"Otu00055"	"Otu00073"	0.135630887594407	0.259748598375682
"2612"	"Otu00056"	"Otu00073"	0	1
"2613"	"Otu00057"	"Otu00073"	0.0698114418430592	0.561821313336564
"2614"	"Otu00058"	"Otu00073"	-0.0646489419176087	0.624999421382149
"2615"	"Otu00059"	"Otu00073"	-0.111099146514946	0.386892000227921
"2616"	"Otu00060"	"Otu00073"	-0.153362180157192	0.21873526655386
"2617"	"Otu00061"	"Otu00073"	0.245131712657967	0.0414470463373371
"2618"	"Otu00062"	"Otu00073"	-0.0132911521249014	0.915346453307373
"2619"	"Otu00063"	"Otu00073"	0.290580972929416	0.0198063000285771
"2620"	"Otu00064"	"Otu00073"	0.182072812696045	0.135447101069205
"2621"	"Otu00065"	"Otu00073"	-0.0318806356495351	0.812008795225788
"2622"	"Otu00066"	"Otu00073"	0.134604746133109	0.267349087387116
"2623"	"Otu00067"	"Otu00073"	-0.0799289835634555	0.542037373559109
"2624"	"Otu00068"	"Otu00073"	-0.0318806356495351	0.812008795225788
"2625"	"Otu00069"	"Otu00073"	-0.00526872510597584	0.966117561931088
"2626"	"Otu00070"	"Otu00073"	-0.0557278212575353	0.674884802229073
"2627"	"Otu00071"	"Otu00073"	0.151611015984153	0.243765145880142
"2628"	"Otu00072"	"Otu00073"	-0.0996479582998626	0.442438843180624
"2629"	"Otu00001"	"Otu00074"	-0.194456728689452	0.118778169293284
"2630"	"Otu00002"	"Otu00074"	-0.0330898566402071	0.789732188345599
"2631"	"Otu00003"	"Otu00074"	0.324612848888568	0.00432770151986239
"2632"	"Otu00004"	"Otu00074"	-0.0387260901209486	0.739514880374156
"2633"	"Otu00005"	"Otu00074"	0.280163330300289	0.0196449439295878
"2634"	"Otu00006"	"Otu00074"	-0.00133655444987012	0.99092836781702
"2635"	"Otu00007"	"Otu00074"	0.471465384697643	4.80322312523818e-05
"2636"	"Otu00008"	"Otu00074"	0.069691978675686	0.557844978450173
"2637"	"Otu00009"	"Otu00074"	0.222457957397631	0.0590642245340127
"2638"	"Otu00010"	"Otu00074"	0.162814755061721	0.198981908815033
"2639"	"Otu00011"	"Otu00074"	-0.0943997069418091	0.460429730815743
"2640"	"Otu00012"	"Otu00074"	0.415455176418243	0.000305949849876308
"2641"	"Otu00013"	"Otu00074"	0.263433668073899	0.0264646027544604
"2642"	"Otu00014"	"Otu00074"	0.572353456434809	3.05642014097884e-06
"2643"	"Otu00015"	"Otu00074"	0.361290992301446	0.00185444604459084
"2644"	"Otu00016"	"Otu00074"	-0.136000520287975	0.259066670303433
"2645"	"Otu00017"	"Otu00074"	0.061301167659121	0.6301870416985
"2646"	"Otu00018"	"Otu00074"	0.407220885771609	0.00118952671009098
"2647"	"Otu00019"	"Otu00074"	0.488593650353314	9.36373760473952e-05
"2648"	"Otu00020"	"Otu00074"	0.277117547567445	0.0200797272348403
"2649"	"Otu00021"	"Otu00074"	0.0869482033397646	0.451783192417349
"2650"	"Otu00022"	"Otu00074"	0.48018893506495	4.40167506297051e-05
"2651"	"Otu00023"	"Otu00074"	-0.116509735431175	0.361579433951291
"2652"	"Otu00024"	"Otu00074"	0.390019987931058	0.000712132417009625
"2653"	"Otu00025"	"Otu00074"	0.477944697332386	3.74352497818364e-05
"2654"	"Otu00026"	"Otu00074"	-0.02257620452338	0.851061106166861
"2655"	"Otu00027"	"Otu00074"	0.444407531689482	0.000130680389465843
"2656"	"Otu00028"	"Otu00074"	0.0117030626936251	0.922538239964973
"2657"	"Otu00029"	"Otu00074"	-0.194456728689452	0.118778169293284
"2658"	"Otu00030"	"Otu00074"	0.309967018193039	0.00569631666659842
"2659"	"Otu00031"	"Otu00074"	0.394691485253454	0.000722629032451794
"2660"	"Otu00032"	"Otu00074"	0.398871996167764	0.000410487068755128
"2661"	"Otu00033"	"Otu00074"	0.49731105695282	5.07822224165011e-05
"2662"	"Otu00034"	"Otu00074"	0.128097352140725	0.276766840016561
"2663"	"Otu00035"	"Otu00074"	0.158520986878671	0.180769108918855
"2664"	"Otu00036"	"Otu00074"	-0.0260950116375266	0.826368604514293
"2665"	"Otu00037"	"Otu00074"	0.282600671607625	0.0163091170152476
"2666"	"Otu00038"	"Otu00074"	-0.0943997069418091	0.460429730815743
"2667"	"Otu00039"	"Otu00074"	-0.151356461760496	0.230374479187356
"2668"	"Otu00040"	"Otu00074"	0.224572075947202	0.060589419569415
"2669"	"Otu00041"	"Otu00074"	0.0338337837534322	0.780154603005412
"2670"	"Otu00042"	"Otu00074"	0.525517990526775	1.6599654239613e-05
"2671"	"Otu00043"	"Otu00074"	-0.134743245568321	0.28778224669852
"2672"	"Otu00044"	"Otu00074"	-0.151356461760496	0.230374479187356
"2673"	"Otu00045"	"Otu00074"	0.53509935900758	6.11132197558817e-06
"2674"	"Otu00046"	"Otu00074"	-0.155982719466109	0.204582378931785
"2675"	"Otu00047"	"Otu00074"	0.382536119465499	0.00100747765185627
"2676"	"Otu00048"	"Otu00074"	-0.0664465680455233	0.604967066396973
"2677"	"Otu00049"	"Otu00074"	-0.0943997069418091	0.460429730815743
"2678"	"Otu00050"	"Otu00074"	0.061301167659121	0.6301870416985
"2679"	"Otu00051"	"Otu00074"	0.356780735858224	0.00213136679983394
"2680"	"Otu00052"	"Otu00074"	0.523694538418023	5.75380189471453e-06
"2681"	"Otu00053"	"Otu00074"	0.392764310005411	0.00081074171725537
"2682"	"Otu00054"	"Otu00074"	0.137056421066854	0.245990164078707
"2683"	"Otu00055"	"Otu00074"	0.366995763235215	0.00146845236030968
"2684"	"Otu00056"	"Otu00074"	-0.0394273705992244	0.745136168781128
"2685"	"Otu00057"	"Otu00074"	-0.149140658331566	0.196089017477999
"2686"	"Otu00058"	"Otu00074"	0.0336858113920802	0.790431878451658
"2687"	"Otu00059"	"Otu00074"	-0.129811776631868	0.291500564108153
"2688"	"Otu00060"	"Otu00074"	0.187859779287893	0.116021436320326
"2689"	"Otu00061"	"Otu00074"	0.369673438538639	0.00133908767511848
"2690"	"Otu00062"	"Otu00074"	0.419682484526171	0.000462444800287232
"2691"	"Otu00063"	"Otu00074"	0.225712122875752	0.0590114737769636
"2692"	"Otu00064"	"Otu00074"	0.510248862252146	1.27433277572475e-05
"2693"	"Otu00065"	"Otu00074"	-0.0664465680455233	0.604967066396973
"2694"	"Otu00066"	"Otu00074"	0.373637876752244	0.00131960576420176
"2695"	"Otu00067"	"Otu00074"	-0.166590362361113	0.184833428376395
"2696"	"Otu00068"	"Otu00074"	-0.0664465680455233	0.604967066396973
"2697"	"Otu00069"	"Otu00074"	-0.141383380129789	0.234385091219039
"2698"	"Otu00070"	"Otu00074"	0.0871121856208561	0.493858276834811
"2699"	"Otu00071"	"Otu00074"	0.289659502110329	0.0201450793984925
"2700"	"Otu00072"	"Otu00074"	0.421147616205603	0.000706510478356348
"2701"	"Otu00073"	"Otu00074"	0.0582548677155877	0.648260679378723
"2702"	"Otu00001"	"Otu00075"	-0.212797814577666	0.0858315396272729
"2703"	"Otu00002"	"Otu00075"	-0.24140586357971	0.0502713244212447
"2704"	"Otu00003"	"Otu00075"	0.569786273848984	4.66765822881854e-07
"2705"	"Otu00004"	"Otu00075"	0.456479360282574	8.02038049814158e-05
"2706"	"Otu00005"	"Otu00075"	-0.325749995206684	0.00633889270284838
"2707"	"Otu00006"	"Otu00075"	0.644387598387172	3.46712041299213e-08
"2708"	"Otu00007"	"Otu00075"	0.212925069962022	0.064698023958343
"2709"	"Otu00008"	"Otu00075"	0.549110160194746	3.37653969584295e-06
"2710"	"Otu00009"	"Otu00075"	0.56690958187822	1.29328970799314e-06
"2711"	"Otu00010"	"Otu00075"	-0.147452178072128	0.241759468078178
"2712"	"Otu00011"	"Otu00075"	-0.1033034519781	0.416297980352367
"2713"	"Otu00012"	"Otu00075"	0.497553273275829	1.35731911248271e-05
"2714"	"Otu00013"	"Otu00075"	0.430836990090228	0.000259804750133652
"2715"	"Otu00014"	"Otu00075"	-0.0630696089191703	0.604802156824275
"2716"	"Otu00015"	"Otu00075"	0.625269837579325	5.94158000577494e-08
"2717"	"Otu00016"	"Otu00075"	0.274759455642265	0.0217669085000305
"2718"	"Otu00017"	"Otu00075"	-0.127104765830663	0.31509411775686
"2719"	"Otu00018"	"Otu00075"	-0.182303103004269	0.144225013347063
"2720"	"Otu00019"	"Otu00075"	-0.197854273714332	0.111407599861008
"2721"	"Otu00020"	"Otu00075"	0.727812410309343	8.03516586600495e-10
"2722"	"Otu00021"	"Otu00075"	0.384480139147213	0.000813725234354523
"2723"	"Otu00022"	"Otu00075"	0.274701567539271	0.0186863774996775
"2724"	"Otu00023"	"Otu00075"	-0.127498890081458	0.315033524197864
"2725"	"Otu00024"	"Otu00075"	0.616691880197202	7.22245014905809e-08
"2726"	"Otu00025"	"Otu00075"	0.471901590088005	4.20158614131694e-05
